SalesKey,DateKey,Chain_ID,Zone,SKU_Code,Ordered_Qty,Delivered_Qty,Actual_Qty,Actual_Revenue,Base_COGS,Logistics_Cost,Scheme_Adjustment,Promo_Cost,CM2_Provisional,Metric_Type
252,202604,CH06,East,SKU-401,338,330,330,119937.36,72600.0,9594.99,2623.99,0,47337.36,Actual
253,202604,CH06,East,SKU-402,335,306,306,44488.61,26010.0,3559.09,1506.05,0,18478.61,Actual
254,202604,CH06,West,SKU-101,336,325,325,63778.81,39000.0,3188.94,2003.43,0,24778.81,Actual
255,202604,CH06,West,SKU-102,336,320,320,87246.87,57600.0,4362.34,2432.21,0,29646.87,Actual
256,202604,CH06,West,SKU-103,257,251,251,39281.15,23845.0,1964.06,823.5,0,15436.15,Actual
257,202604,CH06,West,SKU-201,352,337,337,35488.4,21905.0,1774.42,1333.31,0,13583.4,Actual
258,202604,CH06,West,SKU-202,319,307,307,70928.95,42980.0,3546.45,2499.94,1841.05,27948.95,Actual
259,202604,CH06,West,SKU-203,321,302,302,38147.23,25670.0,1907.36,767.34,629.11,12477.23,Actual
260,202604,CH06,West,SKU-301,317,295,295,46483.39,28025.0,2324.17,1346.8,0,18458.39,Actual
261,202604,CH06,West,SKU-302,308,279,279,23296.49,15345.0,1164.82,747.09,544.31,7951.49,Actual
262,202604,CH06,West,SKU-303,255,247,247,48286.52,30875.0,2414.33,1467.02,0,17411.52,Actual
263,202604,CH06,West,SKU-401,323,300,300,102456.71,66000.0,5122.84,2866.38,2213.42,36456.71,Actual
264,202604,CH06,West,SKU-402,326,314,314,44824.92,26690.0,2241.25,1540.29,0,18134.92,Actual
265,202604,CH07,North,SKU-101,374,336,336,60832.13,40320.0,3649.93,2004.39,1700.9,20512.13,Actual
266,202604,CH07,North,SKU-102,315,289,289,83011.51,52020.0,4980.69,2133.18,0,30991.51,Actual
267,202604,CH07,North,SKU-103,241,222,222,33991.77,21090.0,2039.51,1094.76,826.78,12901.77,Actual
268,202604,CH07,North,SKU-201,310,283,283,27345.38,18395.0,1640.72,919.42,372.68,8950.38,Actual
269,202604,CH07,North,SKU-202,326,308,308,63906.56,43120.0,3834.39,1606.05,0,20786.56,Actual
270,202604,CH07,North,SKU-203,344,327,327,40664.75,27795.0,2439.88,1587.07,0,12869.75,Actual
271,202604,CH07,North,SKU-301,331,303,303,49373.81,28785.0,2962.43,1196.87,0,20588.81,Actual
272,202604,CH07,North,SKU-302,331,321,321,30048.08,17655.0,1802.88,813.35,0,12393.08,Actual
273,202604,CH07,North,SKU-303,237,228,228,43674.59,28500.0,2620.48,1243.62,1019.85,15174.59,Actual
274,202604,CH07,North,SKU-401,292,276,276,96273.4,60720.0,5776.4,2248.97,2381.56,35553.4,Actual
275,202604,CH07,North,SKU-402,351,316,316,39718.27,26860.0,2383.1,1304.33,0,12858.27,Actual
276,202604,CH07,South,SKU-101,331,308,308,56163.83,36960.0,2808.19,1791.04,0,19203.83,Actual
277,202604,CH07,South,SKU-102,299,279,279,78910.47,50220.0,3945.52,2710.73,1881.91,28690.47,Actual
278,202604,CH07,South,SKU-103,226,208,208,32080.68,19760.0,1604.03,692.57,0,12320.68,Actual
279,202604,CH07,South,SKU-201,291,269,269,26359.69,17485.0,1317.98,646.69,450.75,8874.69,Actual
280,202604,CH07,South,SKU-202,286,275,275,56605.93,38500.0,2830.3,1396.71,1177.42,18105.93,Actual
281,202604,CH07,South,SKU-203,353,326,326,44609.98,27710.0,2230.5,1189.3,0,16899.98,Actual
282,202604,CH07,South,SKU-301,334,313,313,49633.52,29735.0,2481.68,1052.37,0,19898.52,Actual
283,202604,CH07,South,SKU-302,328,313,313,25867.1,17215.0,1293.36,621.29,0,8652.1,Actual
284,202604,CH07,South,SKU-303,252,242,242,47949.62,30250.0,2397.48,1292.31,1117.14,17699.62,Actual
285,202604,CH07,South,SKU-401,308,301,301,99046.9,66220.0,4952.34,3817.27,0,32826.9,Actual
286,202604,CH07,South,SKU-402,327,310,310,42325.67,26350.0,2116.28,921.96,0,15975.67,Actual
287,202604,CH07,East,SKU-101,340,327,327,66622.47,39240.0,5329.8,2276.82,714.41,27382.47,Actual
288,202604,CH07,East,SKU-102,313,283,283,79366.6,50940.0,6349.33,3074.6,0,28426.6,Actual
289,202604,CH07,East,SKU-103,252,235,235,35030.03,22325.0,2802.4,1121.38,0,12705.03,Actual
290,202604,CH07,East,SKU-201,326,319,319,33157.11,20735.0,2652.57,1227.76,469.84,12422.11,Actual
291,202604,CH07,East,SKU-202,362,336,336,79743.85,47040.0,6379.51,2995.14,2181.88,32703.85,Actual
292,202604,CH07,East,SKU-203,344,311,311,40747.01,26435.0,3259.76,1143.34,0,14312.01,Actual
293,202604,CH07,East,SKU-301,302,295,295,43546.08,28025.0,3483.69,1429.16,0,15521.08,Actual
294,202604,CH07,East,SKU-302,347,337,337,31668.98,18535.0,2533.52,941.87,0,13133.98,Actual
295,202604,CH07,East,SKU-303,255,239,239,44885.74,29875.0,3590.86,1255.6,0,15010.74,Actual
296,202604,CH07,East,SKU-401,300,270,270,87344.83,59400.0,6987.59,1983.02,0,27944.83,Actual
297,202604,CH07,East,SKU-402,313,284,284,38185.94,24140.0,3054.88,1253.13,0,14045.94,Actual
298,202604,CH07,West,SKU-101,306,279,279,55076.62,33480.0,2753.83,1169.11,0,21596.62,Actual
299,202604,CH07,West,SKU-102,343,335,335,88487.18,60300.0,4424.36,1872.0,2114.91,28187.18,Actual
300,202604,CH07,West,SKU-103,230,208,208,30449.82,19760.0,1522.49,1030.52,342.43,10689.82,Actual
301,202604,CH07,West,SKU-201,345,327,327,32772.58,21255.0,1638.63,1000.9,0,11517.58,Actual
302,202604,CH07,West,SKU-202,321,300,300,72071.21,42000.0,3603.56,1721.96,0,30071.21,Actual
303,202604,CH07,West,SKU-203,317,303,303,43738.72,25755.0,2186.94,1547.74,447.04,17983.72,Actual
304,202604,CH07,West,SKU-301,319,293,293,40521.02,27835.0,2026.05,1426.57,516.33,12686.02,Actual
305,202604,CH07,West,SKU-302,327,300,300,23985.0,16500.0,1199.25,947.83,0,7485.0,Actual
306,202604,CH07,West,SKU-303,249,233,233,47019.05,29125.0,2350.95,1734.4,0,17894.05,Actual
307,202604,CH07,West,SKU-401,293,271,271,89132.77,59620.0,4456.64,3097.11,1739.9,29512.77,Actual
308,202604,CH07,West,SKU-402,317,305,305,41164.6,25925.0,2058.23,1557.74,1198.17,15239.6,Actual
309,202604,CH08,North,SKU-101,343,320,320,63607.31,38400.0,3816.44,1596.12,1705.78,25207.31,Actual
310,202604,CH08,North,SKU-102,322,312,312,92540.79,56160.0,5552.45,3029.17,2061.69,36380.79,Actual
311,202604,CH08,North,SKU-103,220,210,210,29826.26,19950.0,1789.58,902.08,0,9876.26,Actual
312,202604,CH08,North,SKU-201,335,320,320,30689.1,20800.0,1841.35,658.03,0,9889.1,Actual
313,202604,CH08,North,SKU-202,287,275,275,66872.59,38500.0,4012.36,1809.91,1065.33,28372.59,Actual
314,202604,CH08,North,SKU-203,315,288,288,40353.11,24480.0,2421.19,947.58,0,15873.11,Actual
315,202604,CH08,North,SKU-301,293,269,269,42914.81,25555.0,2574.89,876.27,0,17359.81,Actual
316,202604,CH08,North,SKU-302,312,290,290,26116.52,15950.0,1566.99,629.77,0,10166.52,Actual
317,202604,CH08,North,SKU-303,228,216,216,45424.53,27000.0,2725.47,1390.27,492.36,18424.53,Actual
318,202604,CH08,North,SKU-401,331,319,319,117510.93,70180.0,7050.66,3893.09,1476.16,47330.93,Actual
319,202604,CH08,North,SKU-402,314,291,291,37532.51,24735.0,2251.95,1074.99,0,12797.51,Actual
320,202604,CH08,South,SKU-101,321,295,295,61345.47,35400.0,3067.27,1375.98,855.73,25945.47,Actual
321,202604,CH08,South,SKU-102,353,340,340,93989.25,61200.0,4699.46,3498.98,2531.16,32789.25,Actual
322,202604,CH08,South,SKU-103,277,259,259,41250.59,24605.0,2062.53,1519.67,0,16645.59,Actual
323,202604,CH08,South,SKU-201,339,309,309,33076.95,20085.0,1653.85,1022.1,0,12991.95,Actual
324,202604,CH08,South,SKU-202,274,262,262,54635.54,36680.0,2731.78,1986.31,779.66,17955.54,Actual
325,202604,CH08,South,SKU-203,325,306,306,43432.55,26010.0,2171.63,1381.46,0,17422.55,Actual
326,202604,CH08,South,SKU-301,325,310,310,47694.47,29450.0,2384.72,1786.94,0,18244.47,Actual
327,202604,CH08,South,SKU-302,332,311,311,25623.66,17105.0,1281.18,517.26,0,8518.66,Actual
328,202604,CH08,South,SKU-303,238,216,216,47183.66,27000.0,2359.18,1322.55,0,20183.66,Actual
329,202604,CH08,South,SKU-401,344,329,329,117004.11,72380.0,5850.21,3781.54,1610.03,44624.11,Actual
330,202604,CH08,South,SKU-402,315,283,283,38879.33,24055.0,1943.97,1369.32,0,14824.33,Actual
331,202604,CH08,East,SKU-101,317,293,293,52552.47,35160.0,4204.2,1972.45,1572.72,17392.47,Actual
332,202604,CH08,East,SKU-102,317,307,307,92097.49,55260.0,7367.8,2934.31,1642.15,36837.49,Actual
333,202604,CH08,East,SKU-103,246,233,233,32117.12,22135.0,2569.37,870.69,0,9982.12,Actual
334,202604,CH08,East,SKU-201,344,322,322,34041.82,20930.0,2723.35,1118.16,384.57,13111.82,Actual
335,202604,CH08,East,SKU-202,330,312,312,70682.89,43680.0,5654.63,2369.95,0,27002.89,Actual
336,202604,CH08,East,SKU-203,344,323,323,46605.27,27455.0,3728.42,1003.93,0,19150.27,Actual
337,202604,CH08,East,SKU-301,282,269,269,43072.16,25555.0,3445.77,1540.79,0,17517.16,Actual
338,202604,CH08,East,SKU-302,326,301,301,24737.07,16555.0,1978.97,709.47,291.21,8182.07,Actual
339,202604,CH08,East,SKU-303,236,231,231,48241.43,28875.0,3859.31,1865.12,0,19366.43,Actual
340,202604,CH08,East,SKU-401,334,321,321,115877.05,70620.0,9270.16,2591.79,0,45257.05,Actual
341,202604,CH08,East,SKU-402,319,301,301,40044.36,25585.0,3203.55,1271.62,548.19,14459.36,Actual
342,202604,CH08,West,SKU-101,317,285,285,49858.78,34200.0,2492.94,1826.52,770.89,15658.78,Actual
343,202604,CH08,West,SKU-102,326,300,300,93539.0,54000.0,4676.95,2674.57,0,39539.0,Actual
344,202604,CH08,West,SKU-103,271,261,261,37337.07,24795.0,1866.85,1088.89,0,12542.07,Actual
345,202604,CH08,West,SKU-201,323,309,309,29608.91,20085.0,1480.45,886.17,554.78,9523.91,Actual
346,202604,CH08,West,SKU-202,339,321,321,67305.4,44940.0,3365.27,1528.31,0,22365.4,Actual
347,202604,CH08,West,SKU-203,340,307,307,45326.61,26095.0,2266.33,958.25,0,19231.61,Actual
348,202604,CH08,West,SKU-301,312,303,303,43871.04,28785.0,2193.55,1096.38,677.32,15086.04,Actual
349,202604,CH08,West,SKU-302,341,308,308,28510.24,16940.0,1425.51,848.22,0,11570.24,Actual
350,202604,CH08,West,SKU-303,204,185,185,39819.66,23125.0,1990.98,1220.41,0,16694.66,Actual
351,202604,CH08,West,SKU-401,319,287,287,108597.64,63140.0,5429.88,3613.67,0,45457.64,Actual
352,202604,CH08,West,SKU-402,365,336,336,45000.22,28560.0,2250.01,1557.75,1333.17,16440.22,Actual
353,202605,CH01,North,SKU-101,238,224,224,40573.46,26880.0,2434.41,1187.94,0,13693.46,Actual
354,202605,CH01,North,SKU-102,243,223,223,60024.31,40140.0,3601.46,1501.77,1621.4,19884.31,Actual
355,202605,CH01,North,SKU-103,253,245,245,34550.12,23275.0,2073.01,1190.47,0,11275.12,Actual
356,202605,CH01,North,SKU-201,220,199,199,20864.95,12935.0,1251.9,608.55,410.91,7929.95,Actual
357,202605,CH01,North,SKU-202,269,250,250,55604.1,35000.0,3336.25,1836.02,0,20604.1,Actual
358,202605,CH01,North,SKU-203,252,243,243,33125.47,20655.0,1987.53,966.76,0,12470.47,Actual
359,202605,CH01,North,SKU-301,235,217,217,30910.38,20615.0,1854.62,1086.04,0,10295.38,Actual
360,202605,CH01,North,SKU-302,251,243,243,22898.91,13365.0,1373.93,856.68,0,9533.91,Actual
361,202605,CH01,North,SKU-303,237,227,227,49528.47,28375.0,2971.71,1017.48,559.87,21153.47,Actual
362,202605,CH01,North,SKU-401,248,233,233,82611.16,51260.0,4956.67,1826.49,1911.26,31351.16,Actual
363,202605,CH01,North,SKU-402,267,260,260,37187.31,22100.0,2231.24,895.3,761.1,15087.31,Actual
364,202605,CH01,South,SKU-101,240,228,228,44412.89,27360.0,2220.64,1597.01,795.85,17052.89,Actual
365,202605,CH01,South,SKU-102,276,263,263,70886.27,47340.0,3544.31,2542.35,0,23546.27,Actual
366,202605,CH01,South,SKU-103,241,222,222,36313.67,21090.0,1815.68,1440.58,0,15223.67,Actual
367,202605,CH01,South,SKU-201,230,223,223,21818.85,14495.0,1090.94,721.9,284.56,7323.85,Actual
368,202605,CH01,South,SKU-202,247,239,239,49354.81,33460.0,2467.74,1780.33,992.24,15894.81,Actual
369,202605,CH01,South,SKU-203,256,239,239,34831.66,20315.0,1741.58,809.65,357.1,14516.66,Actual
370,202605,CH01,South,SKU-301,253,245,245,38771.64,23275.0,1938.58,837.01,954.94,15496.64,Actual
371,202605,CH01,South,SKU-302,234,220,220,20518.2,12100.0,1025.91,701.82,0,8418.2,Actual
372,202605,CH01,South,SKU-303,241,225,225,47713.81,28125.0,2385.69,1295.71,948.75,19588.81,Actual
373,202605,CH01,South,SKU-401,267,255,255,84269.41,56100.0,4213.47,3077.48,0,28169.41,Actual
374,202605,CH01,South,SKU-402,226,209,209,26515.89,17765.0,1325.79,769.15,662.27,8750.89,Actual
375,202605,CH01,East,SKU-101,257,248,248,46298.0,29760.0,3703.84,1362.35,0,16538.0,Actual
376,202605,CH01,East,SKU-102,229,218,218,60725.12,39240.0,4858.01,1299.08,819.65,21485.12,Actual
377,202605,CH01,East,SKU-103,269,248,248,40078.21,23560.0,3206.26,1316.88,0,16518.21,Actual
378,202605,CH01,East,SKU-201,259,237,237,23748.24,15405.0,1899.86,490.73,0,8343.24,Actual
379,202605,CH01,East,SKU-202,241,233,233,56481.25,32620.0,4518.5,1994.99,1455.46,23861.25,Actual
380,202605,CH01,East,SKU-203,258,246,246,36010.33,20910.0,2880.83,1123.84,0,15100.33,Actual
381,202605,CH01,East,SKU-301,227,220,220,33191.45,20900.0,2655.32,1026.71,584.44,12291.45,Actual
382,202605,CH01,East,SKU-302,246,239,239,21978.06,13145.0,1758.24,562.65,0,8833.06,Actual
383,202605,CH01,East,SKU-303,269,258,258,55574.2,32250.0,4445.94,2006.13,0,23324.2,Actual
384,202605,CH01,East,SKU-401,261,240,240,89697.61,52800.0,7175.81,3359.63,0,36897.61,Actual
385,202605,CH01,East,SKU-402,227,206,206,28229.79,17510.0,2258.38,701.17,289.3,10719.79,Actual
386,202605,CH01,West,SKU-101,249,230,230,44974.4,27600.0,2248.72,1169.26,0,17374.4,Actual
387,202605,CH01,West,SKU-102,262,253,253,78368.35,45540.0,3918.42,2614.06,0,32828.35,Actual
388,202605,CH01,West,SKU-103,254,230,230,32897.34,21850.0,1644.87,815.53,851.76,11047.34,Actual
389,202605,CH01,West,SKU-201,251,237,237,26179.44,15405.0,1308.97,583.77,310.94,10774.44,Actual
390,202605,CH01,West,SKU-202,275,266,266,63262.79,37240.0,3163.14,1988.69,0,26022.79,Actual
391,202605,CH01,West,SKU-203,251,234,234,30731.72,19890.0,1536.59,1090.29,0,10841.72,Actual
392,202605,CH01,West,SKU-301,255,241,241,36243.11,22895.0,1812.16,1182.47,791.33,13348.11,Actual
393,202605,CH01,West,SKU-302,260,236,236,20816.14,12980.0,1040.81,576.4,0,7836.14,Actual
394,202605,CH01,West,SKU-303,249,236,236,51187.2,29500.0,2559.36,1784.99,1030.16,21687.2,Actual
395,202605,CH01,West,SKU-401,256,237,237,79582.19,52140.0,3979.11,2343.69,868.48,27442.19,Actual
396,202605,CH01,West,SKU-402,230,213,213,31529.13,18105.0,1576.46,934.55,438.95,13424.13,Actual
397,202605,CH02,North,SKU-101,255,240,240,43548.42,28800.0,2612.9,875.76,442.16,14748.42,Actual
398,202605,CH02,North,SKU-102,236,218,218,58169.68,39240.0,3490.18,2097.12,0,18929.68,Actual
399,202605,CH02,North,SKU-103,253,246,246,35944.15,23370.0,2156.65,1004.29,422.05,12574.15,Actual
400,202605,CH02,North,SKU-201,255,239,239,24134.66,15535.0,1448.08,904.67,479.58,8599.66,Actual
401,202605,CH02,North,SKU-202,229,213,213,46768.88,29820.0,2806.13,1319.84,0,16948.88,Actual
402,202605,CH02,North,SKU-203,275,254,254,35242.9,21590.0,2114.57,1285.51,1025.61,13652.9,Actual
403,202605,CH02,North,SKU-301,267,241,241,37568.87,22895.0,2254.13,944.94,0,14673.87,Actual
404,202605,CH02,North,SKU-302,218,198,198,18033.59,10890.0,1082.02,499.11,0,7143.59,Actual
405,202605,CH02,North,SKU-303,248,231,231,42917.13,28875.0,2575.03,1503.11,490.12,14042.13,Actual
406,202605,CH02,North,SKU-401,223,212,212,80804.63,46640.0,4848.28,2712.89,0,34164.63,Actual
407,202605,CH02,North,SKU-402,244,232,232,28653.94,19720.0,1719.24,1096.46,0,8933.94,Actual
408,202605,CH02,South,SKU-101,255,231,231,46214.56,27720.0,2310.73,1758.42,523.56,18494.56,Actual
409,202605,CH02,South,SKU-102,251,234,234,61221.92,42120.0,3061.1,1585.7,1207.3,19101.92,Actual
410,202605,CH02,South,SKU-103,253,239,239,33760.09,22705.0,1688.0,906.91,829.94,11055.09,Actual
411,202605,CH02,South,SKU-201,257,240,240,25860.87,15600.0,1293.04,865.29,0,10260.87,Actual
412,202605,CH02,South,SKU-202,239,223,223,52658.64,31220.0,2632.93,1894.01,1392.74,21438.64,Actual
413,202605,CH02,South,SKU-203,269,248,248,33291.55,21080.0,1664.58,1053.48,0,12211.55,Actual
414,202605,CH02,South,SKU-301,244,233,233,36781.19,22135.0,1839.06,1011.15,490.56,14646.19,Actual
415,202605,CH02,South,SKU-302,247,229,229,21625.98,12595.0,1081.3,499.33,0,9030.98,Actual
416,202605,CH02,South,SKU-303,256,238,238,43777.53,29750.0,2188.88,1148.04,0,14027.53,Actual
417,202605,CH02,South,SKU-401,258,236,236,80962.91,51920.0,4048.15,3219.14,0,29042.91,Actual
418,202605,CH02,South,SKU-402,248,232,232,29425.51,19720.0,1471.28,604.72,591.72,9705.51,Actual
419,202605,CH02,East,SKU-101,294,265,265,46482.02,31800.0,3718.56,1290.33,613.59,14682.02,Actual
420,202605,CH02,East,SKU-102,248,225,225,69661.01,40500.0,5572.88,2725.03,1134.03,29161.01,Actual
421,202605,CH02,East,SKU-103,272,266,266,42908.77,25270.0,3432.7,1105.68,1253.91,17638.77,Actual
422,202605,CH02,East,SKU-201,245,231,231,23305.02,15015.0,1864.4,537.95,491.14,8290.02,Actual
423,202605,CH02,East,SKU-202,252,235,235,55933.13,32900.0,4474.65,1456.87,0,23033.13,Actual
424,202605,CH02,East,SKU-203,238,220,220,27438.4,18700.0,2195.07,697.07,804.72,8738.4,Actual
425,202605,CH02,East,SKU-301,253,230,230,35487.47,21850.0,2839.0,1024.91,799.34,13637.47,Actual
426,202605,CH02,East,SKU-302,249,241,241,23171.79,13255.0,1853.74,752.34,0,9916.79,Actual
427,202605,CH02,East,SKU-303,253,235,235,44367.81,29375.0,3549.43,922.37,0,14992.81,Actual
428,202605,CH02,East,SKU-401,249,243,243,81169.65,53460.0,6493.57,3099.8,1984.02,27709.65,Actual
429,202605,CH02,East,SKU-402,251,241,241,30506.17,20485.0,2440.49,686.28,0,10021.17,Actual
430,202605,CH02,West,SKU-101,265,258,258,53038.42,30960.0,2651.92,1218.61,0,22078.42,Actual
431,202605,CH02,West,SKU-102,248,240,240,68904.96,43200.0,3445.25,2189.43,0,25704.96,Actual
432,202605,CH02,West,SKU-103,244,234,234,33588.79,22230.0,1679.44,931.44,0,11358.79,Actual
433,202605,CH02,West,SKU-201,250,242,242,25532.68,15730.0,1276.63,1011.47,0,9802.68,Actual
434,202605,CH02,West,SKU-202,246,232,232,54545.56,32480.0,2727.28,2133.87,0,22065.56,Actual
435,202605,CH02,West,SKU-203,235,219,219,31760.7,18615.0,1588.04,1173.22,884.91,13145.7,Actual
436,202605,CH02,West,SKU-301,219,206,206,31008.58,19570.0,1550.43,1008.77,0,11438.58,Actual
437,202605,CH02,West,SKU-302,278,265,265,23218.75,14575.0,1160.94,799.98,553.78,8643.75,Actual
438,202605,CH02,West,SKU-303,230,221,221,43029.1,27625.0,2151.46,1100.48,611.62,15404.1,Actual
439,202605,CH02,West,SKU-401,289,275,275,105835.45,60500.0,5291.77,3870.34,0,45335.45,Actual
440,202605,CH02,West,SKU-402,240,232,232,32959.24,19720.0,1647.96,1147.3,423.76,13239.24,Actual
441,202605,CH03,North,SKU-101,262,251,251,49624.57,30120.0,2977.47,1832.06,0,19504.57,Actual
442,202605,CH03,North,SKU-102,255,231,231,66373.67,41580.0,3982.42,1868.48,0,24793.67,Actual
443,202605,CH03,North,SKU-103,246,223,223,32935.18,21185.0,1976.11,1191.09,953.6,11750.18,Actual
444,202605,CH03,North,SKU-201,251,235,235,22500.97,15275.0,1350.06,807.57,0,7225.97,Actual
445,202605,CH03,North,SKU-202,260,242,242,49866.97,33880.0,2992.02,1291.84,730.44,15986.97,Actual
446,202605,CH03,North,SKU-203,239,222,222,32621.86,18870.0,1957.31,1243.62,535.97,13751.86,Actual
447,202605,CH03,North,SKU-301,249,243,243,37908.87,23085.0,2274.53,1215.73,0,14823.87,Actual
448,202605,CH03,North,SKU-302,243,235,235,19217.87,12925.0,1153.07,577.72,364.89,6292.87,Actual
449,202605,CH03,North,SKU-303,254,242,242,44513.87,30250.0,2670.83,1105.66,0,14263.87,Actual
450,202605,CH03,North,SKU-401,260,245,245,91155.01,53900.0,5469.3,2771.42,0,37255.01,Actual
451,202605,CH03,North,SKU-402,231,217,217,28247.09,18445.0,1694.83,725.54,0,9802.09,Actual
452,202605,CH03,South,SKU-101,230,220,220,38710.31,26400.0,1935.52,1020.08,387.21,12310.31,Actual
453,202605,CH03,South,SKU-102,250,239,239,65943.24,43020.0,3297.16,1401.54,0,22923.24,Actual
454,202605,CH03,South,SKU-103,268,257,257,37209.61,24415.0,1860.48,979.56,0,12794.61,Actual
455,202605,CH03,South,SKU-201,226,218,218,21695.94,14170.0,1084.8,569.89,559.29,7525.94,Actual
456,202605,CH03,South,SKU-202,273,253,253,61028.06,35420.0,3051.4,2397.28,0,25608.06,Actual
457,202605,CH03,South,SKU-203,224,208,208,28255.19,17680.0,1412.76,922.65,0,10575.19,Actual
458,202605,CH03,South,SKU-301,260,248,248,35342.02,23560.0,1767.1,1177.87,0,11782.02,Actual
459,202605,CH03,South,SKU-302,286,259,259,21928.98,14245.0,1096.45,781.47,0,7683.98,Actual
460,202605,CH03,South,SKU-303,257,250,250,48687.97,31250.0,2434.4,1461.03,0,17437.97,Actual
461,202605,CH03,South,SKU-401,247,229,229,76208.05,50380.0,3810.4,2087.82,0,25828.05,Actual
462,202605,CH03,South,SKU-402,246,225,225,32610.12,19125.0,1630.51,1080.93,0,13485.12,Actual
463,202605,CH03,East,SKU-101,249,237,237,43078.7,28440.0,3446.3,1385.2,0,14638.7,Actual
464,202605,CH03,East,SKU-102,240,230,230,68123.37,41400.0,5449.87,1792.5,0,26723.37,Actual
465,202605,CH03,East,SKU-103,257,235,235,37147.95,22325.0,2971.84,1404.35,585.01,14822.95,Actual
466,202605,CH03,East,SKU-201,244,229,229,22081.21,14885.0,1766.5,559.8,0,7196.21,Actual
467,202605,CH03,East,SKU-202,268,248,248,54292.64,34720.0,4343.41,1106.84,677.97,19572.64,Actual
468,202605,CH03,East,SKU-203,246,231,231,30852.22,19635.0,2468.18,984.27,314.65,11217.22,Actual
469,202605,CH03,East,SKU-301,248,236,236,36000.01,22420.0,2880.0,944.54,0,13580.01,Actual
470,202605,CH03,East,SKU-302,263,257,257,22706.31,14135.0,1816.5,511.14,234.76,8571.31,Actual
471,202605,CH03,East,SKU-303,263,242,242,44953.38,30250.0,3596.27,914.85,0,14703.38,Actual
472,202605,CH03,East,SKU-401,240,222,222,78407.16,48840.0,6272.57,2151.08,0,29567.16,Actual
473,202605,CH03,East,SKU-402,268,257,257,37563.97,21845.0,3005.12,1337.56,719.72,15718.97,Actual
474,202605,CH03,West,SKU-101,245,224,224,39505.76,26880.0,1975.29,984.96,0,12625.76,Actual
