Eligibility_Tier,Month,Ship To Name,Brand,NSV (Lakh),Eligibility Reasoning,Override_Action,Override_Chain,Override_Remarks
Not_Eligible,Apr'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.9411907,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.333089,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,2.0116958,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.1644409,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,0.35902589999999995,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.0210056,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,Sri Vijaya Durga Agencies_Mt,Mamaearth,1.9579431,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,Sri Vijaya Durga Agencies_Mt,Mamaearth,0.5136331,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,Sri Vijaya Durga Agencies_Mt,The Derma Co.,0.8159914,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,Sri Vijaya Durga Agencies_Mt,Aqualogica,0.7342287,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,Sri Vijaya Durga Agencies_Mt,Mamaearth,1.2526076,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,Sri Vijaya Durga Agencies_Mt,Mamaearth,0.38853620000000005,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,G.V Enterprises,The Derma Co.,0.1305588,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,G.V Enterprises,Mamaearth,0.024730500000000002,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,G.V Enterprises,The Derma Co.,0.1176076,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,G.V Enterprises,Mamaearth,0.256817,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,G.V Enterprises,Mamaearth,0.1644414,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,G.V Enterprises,The Derma Co.,0.6582342,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,G.V Enterprises,Mamaearth,0.0351907,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,G.V Enterprises,Aqualogica,0.0146846,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,G.V Enterprises,Aqualogica,0.078296,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,G.V Enterprises,Aqualogica,0.0293692,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,G.V Enterprises,Mamaearth,0.8350733,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,G.V Enterprises,Mamaearth,0.2349536,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,G.V Enterprises,Mamaearth,0.0326397,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,G.V Enterprises,Aqualogica,0.2447434,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,G.V Enterprises,Aqualogica,0.0709756,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,G.V Enterprises,Aqualogica,0.0024475,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.0114381,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.3251696,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,Az Enterprises(Apollo/More)Mt,BBLUNT,0.053593299999999996,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.1644416,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.2352987,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.1305591,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,0.3590276,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.1339896,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,Kiran Trading Co- Dmart,Mamaearth,5.2369667,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,PRAGATI SALES-D-MART,Mamaearth,1.3168564999999999,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,VISHAL ENTERPRISES_Solapur,Mamaearth,1.7129238,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,PRAGATI SALES-D-MART,Mamaearth,2.6337031,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,JUST MARK-Dmart_ship to,Mamaearth,21.045279100000002,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,JUST MARK-Dmart_ship to,Mamaearth,6.4451188,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,Sancus Networks Private Limited-RMT,Mamaearth,0.2096461,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,Sancus Networks Private Limited-RMT,Mamaearth,0.09419889999999999,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,Sancus Networks Private Limited-RMT,Mamaearth,0.0649903,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,Sancus Networks Private Limited-RMT,Mamaearth,0.1509452,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,D.L. Sales - MT,Mamaearth,0.2343884,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,D.L. Sales - MT,Mamaearth,0.25129029999999997,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,G.V Enterprises,Mamaearth,0.0586728,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,G.V Enterprises,The Derma Co.,0.027199699999999997,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,G.V Enterprises,Aqualogica,0.1739907,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,G.V Enterprises,Mamaearth,1.1128703,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,G.V Enterprises,Mamaearth,0.028000300000000002,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,G.V Enterprises,The Derma Co.,0.0679992,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,G.V Enterprises,Mamaearth,0.0737172,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Apr'25,G.V Enterprises,Mamaearth,0.0652792,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
