Customer Code,Customer Name / Ship-to Name,State,Zone,City / Location,Business Region / Sub-region,Chain Name,Account,Channel,Mapping Source,Validation Status,Remarks
1103825,Shoppers stop ltd.-Rourkela-Plutone Mall-ROURKELA,Odisha,East,Orissa,Orissa,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,State 'Odisha' split by business region: Orissa
1103903,Shoppers Stop Ltd-Utkal Bhubaneshwar-359-Bhubaneswar,Odisha,East,Orissa,Orissa,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,State 'Odisha' split by business region: Orissa
1103988,Nykaa E-Retail Limited.-OR EB2B,Odisha,East,Orissa,Orissa,Nykaa E-Retail Limited,Nykaa E-Retail Limited,EB2B,Customer Code,Confirmed,State 'Odisha' split by business region: Orissa
1104312,FR69-GURU EMPIRES-Puri-Orissa,Odisha,East,Orissa,Orissa,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,State 'Odisha' split by business region: Orissa
1104397,T15Z-SMT OD Rourkela Plutton Mall,Odisha,East,Orissa,Orissa,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,State 'Odisha' split by business region: Orissa
1104648,V-Mart -OR,Odisha,East,Orissa,Orissa,V-Mart Retail,V-Mart Retail,MT,Customer Code,Confirmed,State 'Odisha' split by business region: Orissa
1104721,V-Mart -567-CUTTACK-OR,Odisha,East,Orissa,Orissa,V-Mart Retail,V-Mart Retail,MT,Customer Code,Confirmed,State 'Odisha' split by business region: Orissa
1104722,V-Mart -632-PURI-OR,Odisha,East,Orissa,Orissa,V-Mart Retail,V-Mart Retail,MT,Customer Code,Confirmed,State 'Odisha' split by business region: Orissa
1100033,Whsm-Kolkata-Warehouse,West Bengal,East,West Bengal,,Travel News(Ho)-Wsmith,Travel News(Ho)-Wsmith,MT,Customer Code,Confirmed,
1100432,T0QS-JADAVPUR (Kolkata)-DC60,West Bengal,East,West Bengal,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,Duplicate code (2 identical rows)
1100439,Whsm-Kolkata-Warehouse,West Bengal,East,West Bengal,,Travel News Services-Wsmith,Travel News Services-Wsmith,MT,Customer Code,Confirmed,
1100623,R426-Howarh,West Bengal,East,West Bengal,,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,
1100631,S412-SILIGURI,West Bengal,East,West Bengal,,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,
1100757,FREJ-RDC-BARASAT-NILGUNJ-BIG BAZAAR,West Bengal,East,West Bengal,,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,
1101087,Fsn Distribution Ltd_Sankrail,West Bengal,East,West Bengal,,Fsn Distribution,Nykaa E-Retail Limited,EB2B,Customer Code,Confirmed,
1101159,Babys World_Mt,West Bengal,East,West Bengal,,Babys World_Mt,Babys World_Mt,MT,Customer Code,Confirmed,Source Status=Inactive
1101227,Fsn Distribution_Ranihat,West Bengal,East,West Bengal,,Fsn Distribution,Nykaa E-Retail Limited,EB2B,Customer Code,Confirmed,
1101451,SJ61-SMART HUB BURDWAN,West Bengal,East,West Bengal,,Reliance Retail-Jio-CNC,Reliance Retail,MT,Customer Code,Confirmed,
1101487,S404-GROCERY KOLKATA FC,West Bengal,East,West Bengal,,Reliance Retail-Jio-CNC,Reliance Retail,MT,Customer Code,Confirmed,
1101532,FRIE-Siliguri,West Bengal,East,West Bengal,,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,
1101537,ISHA TRADING CO-WB,West Bengal,East,West Bengal,,ISHA TRADING CO,ISHA TRADING CO,MT,Customer Code,Confirmed,Source Status=Inactive
1101577,SL4S-RRL VF WB JALA DHULAGORI GCR DC,West Bengal,East,West Bengal,,Reliance Retail-Jio-CNC,Reliance Retail,MT,Customer Code,Confirmed,
1101705,S849-EGROCERY FC DOMJUR HOWRAH-WB,West Bengal,East,West Bengal,,Reliance Retail-Jio-CNC,Reliance Retail,MT,Customer Code,Confirmed,
1101853,PHARMASSI DISTRIBUTORS-West Bengal,West Bengal,East,West Bengal,,PHARMASSI DISTRIBUTORS,PHARMASSI DISTRIBUTORS,EB2B,Customer Code,Confirmed,
1101883,BISWANATH PHARMACY-West Bengal,West Bengal,East,West Bengal,,BISWANATH PHARMACY,BISWANATH PHARMACY,EB2B,Customer Code,Confirmed,
1101887,Renuka Medicine-West Bengal,West Bengal,East,West Bengal,,Renuka Medicine,Renuka Medicine,EB2B,Customer Code,Confirmed,
1101888,Medicine Home-West Bengal,West Bengal,East,West Bengal,,Medicine Home,Medicine Home,EB2B,Customer Code,Confirmed,
1101988,SF92-RRL VF GROCERY SHDFX KOL DC,West Bengal,East,West Bengal,,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,
1102188,Supermarket Grocery-West Bengal,West Bengal,East,West Bengal,,Supermarket Grocery,Supermarket Grocery,EB2B,Customer Code,Confirmed,
1102265,FRCB-Smart Bazaar KOLKATA SALT LAKE,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1102266,FRCC-Smart Bazaar KOLKATA SEALDAH,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1102268,FRCA-Smart Bazaar KOLKATA RASHBEHARI,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1102406,Apollo Healthco Limited-WB-2,West Bengal,East,West Bengal,,Apollo Healthco,Apollo Healthco,MT,Customer Code,Confirmed,
1102407,Apollo Healthco Limited-WB,West Bengal,East,West Bengal,,Apollo Healthco,Apollo Healthco,MT,Customer Code,Confirmed,
1102415,FR73-RRL SB Siliguri Cosmos Mall,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1102451,Babys World-H&G-WB,West Bengal,East,West Bengal,,Babys World-H&G,Babys World-H&G,MT,Customer Code,Confirmed,Source Status=Inactive
1102467,FRCF-SBZ WB KOL V.I.P. ROAD RAGHUNATHPUR,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1102468,FRCK-SBZ WB DURGAPUR CITY CENTRE,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1102469,TNE2-SMT MKT WB ASANSOL NR ENGG COLLEGE,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1102507,SN1U-RRL VF WB Ganesh Complex KOL WH,West Bengal,East,West Bengal,,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,
1102574,SAOS-RRL VF WB Siliguri Fulbari DC,West Bengal,East,West Bengal,,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,
1102617,T2LV -STORE HOWRAH-WB,West Bengal,East,West Bengal,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102757,T2SJ-STORE Asansol Babu talaw-WB,West Bengal,East,West Bengal,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102811,T2KT-STORE KOL Agarpara-WB,West Bengal,East,West Bengal,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102812,T2LU-STORE Bardhaman-WB,West Bengal,East,West Bengal,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102843,T2NN-STORE RAIGANJ-WB,West Bengal,East,West Bengal,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102945,D.L. Sales - MT-WB,West Bengal,East,West Bengal,,D.L. Sales - MT,D.L. Sales - MT,MT,Customer Code,Confirmed,
1102953,FRBR-Barasat-WB,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1102954,TMZ5-Madhyamgram-WB,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1102955,FRCJ-Barddhaman-WB,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1102956,FRBU-KOLKATA-WB,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1102958,FRCH-Asansol-WB,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1102959,FRBS-Howrah-WB,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1102960,FRLF-Khdidarpur-WB,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1102962,TQ22-Siliguri-WB,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1102963,FR76-DARJILING-WB,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1102964,FRBW-KOLKATA-WB,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1102965,FRCG-KOLKATA-WB,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103000,TN55-SMT WB Siliguri Dwarika,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103134,TND4-SMT MKT WB Siliguri Bhaktinagar,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103155,FRBV-SBZ WB Kol HILAND PARK-The Metropolis,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103163,TA9N-Bolpur-WB,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103164,FRCL-Haldia-WB,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103165,TOG3-Raigunj-WB,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103166,TAJ7-Balurghat-WB,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103167,TXXD-Jhargram-WB,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103168,FRBT-Birati-WB,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103170,TFY2-Beharampur-WB,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103171,TO52-Cooach Behar-WB,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103387,WHSM-KOLKATA-HOOGHLY-WAREHOUSE,West Bengal,East,West Bengal,,Travel News Services-Wsmith,Travel News Services-Wsmith,MT,Customer Code,Confirmed,
1103494,FR74-SKY STAR-Siliguri-WB,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103567,T1CT-SMT WB Malda Sukanta More Engl-Jhajhalia-WB,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103800,Shoppers Stop (Ho)-Kolkata,West Bengal,East,West Bengal,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103801,Shoppers Stop Ltd-Acropolis-496-Siliguri,West Bengal,East,West Bengal,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103808,Shoppers Stop Ltd-Siliguri-167-Siliguri,West Bengal,East,West Bengal,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103826,Shoppers Stop Ltd-Acropolis Kolkata-188-Kolkata,West Bengal,East,West Bengal,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103844,Shoppers Stop Ltd-Forum Mall-112-Kolkata,West Bengal,East,West Bengal,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103869,Shoppers Stop Ltd-Mani Sqaure Mall-484-Kolkata,West Bengal,East,West Bengal,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103871,Shoppers Stop Ltd-Marriot-8521-Kolkata,West Bengal,East,West Bengal,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103876,Shoppers Stop Ltd-New Town Kolkata--Kolkata,West Bengal,East,West Bengal,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103889,Shoppers Stop Ltd-Salt Lake-851-Kolkata,West Bengal,East,West Bengal,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103897,Shoppers Stop Ltd-South City Kolkata-128-Kolkata,West Bengal,East,West Bengal,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103969,Mogli Labs (India) Pvt Ltd-Kolkata-Kolkata,West Bengal,East,West Bengal,,Mogli Labs,Mogli Labs,SIS,Customer Code,Confirmed,
1103983,Nykaa E-Retail Limited.-WB EB2B,West Bengal,East,West Bengal,,Nykaa E-Retail Limited,Nykaa E-Retail Limited,EB2B,Customer Code,Confirmed,
1104278,FR78-SMART BAZAAR-PRM MARKET CITY-Jalpaiguri,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1104279,TEI1-SMART-Jaigaon-Jalpaiguri,West Bengal,East,West Bengal,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1104295,Lifestyle International Pvt Ltd_Vega-Silliguri,West Bengal,East,West Bengal,,Lifestyle International,Lifestyle International,SIS,Customer Code,Confirmed,
1104296,Lifestyle International Pvt Ltd_Vega-Silliguri,West Bengal,East,West Bengal,,Lifestyle International,Lifestyle International,SIS,Customer Code,Confirmed,
1104323,S4AT-RRL Amta Child Site-WB,West Bengal,East,West Bengal,,Reliance Retail-DC,Reliance Retail,MT,Customer Code,Confirmed,
1104647,V-Mart -WB,West Bengal,East,West Bengal,,V-Mart Retail,V-Mart Retail,MT,Customer Code,Confirmed,
1104723,V-Mart -274-RAIGANJ-WB,West Bengal,East,West Bengal,,V-Mart Retail,V-Mart Retail,MT,Customer Code,Confirmed,
1104724,V-Mart -636-BASIRHAT-WB,West Bengal,East,West Bengal,,V-Mart Retail,V-Mart Retail,MT,Customer Code,Confirmed,
1104783,Health & Glow-HG-RO-WB-KOLKATA,West Bengal,East,West Bengal,,Health & Glow,Health & Glow,MT,Customer Code,Confirmed,
1104844,V-Mart -Bardham-WB,West Bengal,East,West Bengal,,V-Mart Retail,V-Mart Retail,MT,Customer Code,Confirmed,
1104845,V-Mart -Hooghly-WB,West Bengal,East,West Bengal,,V-Mart Retail,V-Mart Retail,MT,Customer Code,Confirmed,
1104846,V-Mart -Bangaon-WB,West Bengal,East,West Bengal,,V-Mart Retail,V-Mart Retail,MT,Customer Code,Confirmed,
1104847,V-Mart -Parganas-WB,West Bengal,East,West Bengal,,V-Mart Retail,V-Mart Retail,MT,Customer Code,Confirmed,
1104857,V-Mart -Sentrum Mall-WB,West Bengal,East,West Bengal,,V-Mart Retail,V-Mart Retail,MT,Customer Code,Confirmed,
1100029,Metro-CNC-Delhi,Delhi,North,Delhi,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1100038,D.C. Agencies(Ho)-Delhi,Delhi,North,Delhi,,D.C. Agencies(Ho),D.C. Agencies(Ho),EB2B,Customer Code,Confirmed,
1100050,Guardian Healthcare Services Pvt Ltd(DL),Delhi,North,Delhi,,Guardian Healthcare-Delhi,Guardian Healthcare-Delhi,MT,Customer Code,Confirmed,
1100054,H&B (Ho),Delhi,North,Delhi,,H&B Stores Limited-(HO),H&B Stores Limited-(HO),MT,Customer Code,Confirmed,
1100202,Sancus Networks Private Limted-GT-Code,Delhi,North,Delhi,,Sancus Networks-GT,Sancus Networks-GT,MT,Customer Code,Confirmed,
1100354,Guardian Healthcare Services Pvt Ltd(DL),Delhi,North,Delhi,,Guardian Healthcare-Delhi,Guardian Healthcare-Delhi,MT,Customer Code,Confirmed,
1100423,"T0RC-SHAHDARA, DELHI-DC46",Delhi,North,Delhi,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,Duplicate code (2 identical rows)
1100461,Whsm-Delhi T3-Warehouse,Delhi,North,Delhi,,Travel News Services-Wsmith,Travel News Services-Wsmith,MT,Customer Code,Confirmed,
1100482,Whsm-Delhi-Dmrc-Kashmiri Gate-1,Delhi,North,Delhi,,Tnsi Retail Pvt Ltd,Tnsi Retail Pvt Ltd,MT,Customer Code,Confirmed,
1100639,T0RI-SEELAMPUR (Delhi)-DC52,Delhi,North,Delhi,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,Duplicate code (2 identical rows)
1100726,D.C. Agencies-Delhi,Delhi,North,Delhi,,D.C. Agencies,D.C. Agencies,EB2B,Customer Code,Confirmed,
1100727,D.C. Agencies-Delhi,Delhi,North,Delhi,,D.C. Agencies,D.C. Agencies,EB2B,Customer Code,Confirmed,
1100803,Whsm-Delhi-Dmrc-Dwarka Sec-14,Delhi,North,Delhi,,Travel News Services-Wsmith,Travel News Services-Wsmith,MT,Customer Code,Confirmed,
1100862,1103-Karolbaugh New Delhi DMart,Delhi,North,Delhi,,D-Mart-Store,D-Mart-Offline,MT,Customer Code,Confirmed,
1101161,Guardian Healthcare-Delhi,Delhi,North,Delhi,,Guardian Healthcare-Delhi,Guardian Healthcare-Delhi,MT,Customer Code,Confirmed,
1101162,H&B Stores Limited (V3S Mall New De),Delhi,North,Delhi,,H&B Stores Limited,H&B Stores Limited,MT,Customer Code,Confirmed,
1101170,Reliance Retail-Store-Delhi,Delhi,North,Delhi,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1101193,Travel Retail Services Pvt Ltd_Del,Delhi,North,Delhi,,Travel Retail Services-Relay,Travel Retail Services-Relay,MT,Customer Code,Confirmed,
1101422,Guardian Healthcare-Delhi-Okhla,Delhi,North,Delhi,,Guardian Healthcare-Delhi,Guardian Healthcare-Delhi,MT,Customer Code,Confirmed,
1102103,CP Wholesale India Pvt. Ltd_Rohtak,Delhi,North,Delhi,,CP Wholesale India Pvt. Ltd_Rohtak,CP Wholesale India Pvt. Ltd_Rohtak,MT,Customer Code,Confirmed,
1102225,Sancus Networks Private Limted-MT,Delhi,North,Delhi,,Sancus Networks-MT,Sancus Networks-MT,MT,Customer Code,Confirmed,
1102270,TL30-SMART Vikaspuri DELHI,Delhi,North,Delhi,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1102271,TW11-Smart Shivaji Najafgarh Delhi,Delhi,North,Delhi,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1102272,FRCX-Smart Bazaar New Delhi Vasant Kunj,Delhi,North,Delhi,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1102277,6239-SMART Dwarka City Center DELHI,Delhi,North,Delhi,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1102615,T2KG -STORE Mundka 3PL-DL,Delhi,North,Delhi,,Metro-CNC-RRL,Metro-CNC-RRL,MT,Customer Code,Confirmed,
1102851,Sancus Networks Private Limted-MT-Reg,Delhi,North,Delhi,,Sancus Networks-MT-Reg.,Sancus Networks-MT-Reg.,MT,Customer Code,Confirmed,
1102864,FRCS-SBZ DL NDLS ORCHARD ROAD MALL-DL,Delhi,North,Delhi,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1102923,"TU21-GF&FF G3S Cinema, Reliance Smart Ga-DL",Delhi,North,Delhi,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1102924,FRDB-SB New Delhi Kalkaji Metro Sta-DL,Delhi,North,Delhi,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1102933,6722-LAKE CITY MALL-RJ,Delhi,North,Delhi,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1102934,FRDA-SB New Delhi V3S Mall-DL,Delhi,North,Delhi,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103015,FRCT- SBZ DL NDLS PACIFIC MALL,Delhi,North,Delhi,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103125,TP06-SMT DL NDLS Aggarwal Prestige Mall,Delhi,North,Delhi,,Reliance Retail-Store,Reliance Retail,MT,Customer Code,Confirmed,
1103656,Mittal Enterprises-New Delhi,Delhi,North,Delhi,,Mittal Enterprises,Mittal Enterprises,MT,Customer Code,Confirmed,
1103792,Lifestyle International (Ho)-New Delhi,Delhi,North,Delhi,,Lifestyle International,Lifestyle International,SIS,Customer Code,Confirmed,
1103811,Think9 Retail Private Ltd-New delhi,Delhi,North,Delhi,,Think9 Retail,Think9 Retail,SIS,Customer Code,Confirmed,
1103839,Shoppers Stop Ltd-Dwarka-230-New Delhi,Delhi,North,Delhi,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103857,Shoppers Stop Ltd-Janakpuri-267-New Delhi,Delhi,North,Delhi,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103886,Shoppers Stop Ltd-Rcube Monad-310-New Delhi,Delhi,North,Delhi,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103887,Shoppers Stop Ltd-Rohini-New Delhi,Delhi,North,Delhi,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103888,Shoppers Stop Ltd-Saket-127-New Delhi,Delhi,North,Delhi,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103906,Shoppers Stop Ltd-Vasant Kunj-147-New Delhi,Delhi,North,Delhi,,Shoppers Stop Ltd,Shoppers Stop Ltd,SIS,Customer Code,Confirmed,
1103922,Archies (Ho)-Delhi,Delhi,North,Delhi,,Archies (Ho),Archies (Ho),SIS,Customer Code,Confirmed,
1103923,Archies Ltd-Delhi-Delhi,Delhi,North,Delhi,,Archies Ltd,Archies Ltd,SIS,Customer Code,Confirmed,
1103926,Ferns & Petal Pvt Ltd-New Delhi,Delhi,North,Delhi,,Ferns & Petal,Ferns & Petal,SIS,Customer Code,Confirmed,
1103941,Kids Clinic India Ltd-New Delhi,Delhi,North,Delhi,,Kids Clinic,Kids Clinic,SIS,Customer Code,Confirmed,
1103948,Kids Clinic India Ltd-New Delhi,Delhi,North,Delhi,,Kids Clinic,Kids Clinic,SIS,Customer Code,Confirmed,
1103960,Lifestyle International Pvt. Ltd-Pacific-New Delhi,Delhi,North,Delhi,,Lifestyle International,Lifestyle International,SIS,Customer Code,Confirmed,
1103962,Lifestyle International Pvt. Ltd-Vegas-New Delhi,Delhi,North,Delhi,,Lifestyle International,Lifestyle International,SIS,Customer Code,Confirmed,
1103970,Mogli Labs (India) Pvt Ltd-Ship To-New Delhi,Delhi,North,Delhi,,Mogli Labs,Mogli Labs,SIS,Customer Code,Confirmed,
1103973,Think9 Digital Consumer Brands Pvt Ltd-Vasant Kunj,Delhi,North,Delhi,,Think9 Digital ,Think9 Digital ,SIS,Customer Code,Confirmed,
1104213,WHSM-NEW DELHI-DHULSIRAS-WAREHOUSE,Delhi,North,Delhi,,Tnsi Retail Pvt Ltd,Tnsi Retail Pvt Ltd,MT,Customer Code,Confirmed,
1104369,TNSI-DELHI-RITHALA WAREHOUSE-Wsmith,Delhi,North,Delhi,,Travel News Services-Wsmith,Travel News Services-Wsmith,MT,Customer Code,Confirmed,
1104528,Lifestyle International Pvt Ltd-New Delhi,Delhi,North,Delhi,,Lifestyle International,Lifestyle International,SIS,Customer Code,Confirmed,
1104683,DB-PLANET SERVICES-MT-DL,Delhi,North,Delhi,,DB-PLANET SERVICES-MT-DL,DB-PLANET SERVICES-MT-DL,MT,Customer Code,Confirmed,
